skill_uri,preferred_label,alternative_labels,description,skill_type,reuse_level,broader_skill_uris,broader_skill_labels,status
http://data.europa.eu/esco/skill/e763b5c3-cfb3-48d2-9b83-fff97553ad95,microsensors,chemical microsensors | miniaturised sensors | micro-sensors | mechanical microsensors | range of microsensors | MEMS sensor | typology of microsensors | types of microsensor | kinds of micro-sensor | biochemical microsensors | typology of micro-sensors | range of micro-sensors | very small sensor | types of micro-sensor | kinds of microsensor,"Devices with a size smaller than 1 mm that can convert a non-electric signal, such as temperature, into an electrical signal. Because of their size, microsensors offer better accuracy, range, and sensitivity compared to larger sensors.",knowledge,cross-sector skills and competences,,,released
http://data.europa.eu/esco/skill/87b984b4-44cc-4fc0-bfcb-988e2e147009,tube filling systems,tube filling processes | tube filling system | tube filling structures | a tube filling system | tube filling schemes | tube filling arrangements,Control panels and processes to be controlled and performed by tube filling systems.,knowledge,occupation specific skills and competences,,,released
http://data.europa.eu/esco/skill/79a5bc25-5b59-47bc-a4c2-fb8e8cb1ddf6,smart grids systems,smart grids,"Smart grids are a digital electricity network. The system involves the electronic digital control of production, distribution and use of electricity, information management of the components and energy saving.",knowledge,sector specific skills and competences,,,released
http://data.europa.eu/esco/skill/106b9659-4b9a-4ce2-8d16-80add5bf81b0,energy transformation,conversion of energy | energy conversion | transformation of energy,The processes undergone by energy when changing its form from one state into the other.,knowledge,sector specific skills and competences,,,released
http://data.europa.eu/esco/skill/abe9565e-3afd-4ec0-bdc8-75b9df414d9a,minerals prices,price of metals | metal prices | prices of minerals | pricing of minerals | price of metal | mineral prices | minerals pricing | metal pricing,Prices of metals and minerals and associated production costs.,knowledge,sector specific skills and competences,,,released
http://data.europa.eu/esco/skill/a800a15c-2d1b-4151-8bf3-b21d47f709a1,develop online community plan,,"Create the community's plan to grow the online community, build usage, retain recent users and increase the user's participation.",skill,sector specific skills and competences,http://data.europa.eu/esco/skill/52e3507b-1cad-409f-9146-3c5e2afe7df9,manage online communications,released
http://data.europa.eu/esco/skill/f8413360-6114-40de-a276-c59b764b9913,renewable energy,technologies for renewable energy | solar power technology | renewable energy technologies | water power technology | renewable energy technology | technology for renewable energy | biofuel energy technology. | wind power technology | biomass fuel technology,"The different types of energy sources which cannot be depleted, such as wind, solar, water, biomass, and biofuel energy. The different technologies used to implement these types of energy to an increasing degree, such as wind turbines, hydroelectric dams, photovoltaics, and concentrated solar power.",knowledge,cross-sector skills and competences,http://data.europa.eu/esco/skill/1e38f5be-bb7d-42c5-8301-c16cf400f8ee,energy,released
http://data.europa.eu/esco/skill/58136283-9617-45b1-8f53-bf58efd9c5cc,manufacturing of made-up textile articles,technology and machinery for manufacturing made-up textile articles | manufacturing made up textile articles | manufacturing made-up textiles | made-up textile articles manufacture | technology and machinery for manufacturing made-up textiles | made up textile articles manufacture | manufacturing made up textiles,Manufacturing processes in wearing apparel and made-up textiles. Different technologies and machinery involved in the manufacturing processes.,knowledge,sector specific skills and competences,,,released
http://data.europa.eu/esco/skill/0f9098d1-9bcd-453c-a9ec-e8b635705976,woodworking processes,woodworking measures | woodworking mechanisms | woodworking procedures | woodworking systems | wood working processes | woodwork processes,"Steps in the processing of wood for the manufacturing of wooden articles and types of machines used for these processes such as drying, shaping, assembling and surface finishing.",knowledge,cross-sector skills and competences,,,released
http://data.europa.eu/esco/skill/b4b9a682-80b9-4032-8e20-ec3dd55f334e,tufting technology,process and techniques for textile tufting | technology for tufted fabrics manufacturing | technology for tufted textile production | technology for tufted textile manufacturing | tufting process and techniques | technology for tufted fabrics production | process and techniques for tufting,The application of tufting technology to the production of pile fabrics such as carpets.,knowledge,sector specific skills and competences,,,released
http://data.europa.eu/esco/skill/bb46675c-6c2c-4a5c-bdf7-9ea3f5dcf332,silvering,process of silvering | method of silvering | coat glass with reflective coating | coat glass with aluminium | create reflective coating | silvering process | silvering method | coat glass with silver,"Process of evaporating aluminium or silver in a vacuum chamber containing glass objects, such as mirrors or optical instruments, to obtain a reflective coating. Some methods also use pure oxygen or a layer of quartz.",knowledge,sector specific skills and competences,,,released
http://data.europa.eu/esco/skill/286d0e0d-48e9-4210-b110-b1fbf04c35f1,radars,microwave detectors | detectors using microwaves | radar | types of radars | kinds of radars | radio wave-based detectors | radar types | typology of radars,"Systems that can use radio waves or microwaves to capture the speed, direction, range, and altitude of objects. It can be used for the detection of aeroplanes, ships, and weather formations.",knowledge,cross-sector skills and competences,,,released
http://data.europa.eu/esco/skill/8c454cb2-09b2-4b1c-b556-f57c9d90952c,deburring processes,deburring systems | excess metal removal operations | deburring procedures | excess metal removal systems | excess metal removal procedures | deburring operations | deburring measures | excess metal removal measures,"The various types of processes removing burrs from fabricated workpieces, such as grinding, media blasting, sanding, mass-finishing, spindle finishing, electrochemical deburring, abrasive flow machining, manual deburring, and others.",knowledge,cross-sector skills and competences,,,released
http://data.europa.eu/esco/skill/14764a75-3104-4875-ba1d-57c059b9b013,telecommunications engineering,tele-communications engineering | telephone engineering | telecommunications technology | telecoms engineering | engineering of telecommunications,Discipline that combines computer science with electrical engineering to improve telecommunications systems.,knowledge,cross-sector skills and competences,,,released
http://data.europa.eu/esco/skill/edef3251-fd5f-4a5a-bab6-88c17e36a001,ground segment,ground segment facilities | elements of the ground segment | ground-based segment | spacecraft ground-based control systems | ground-based control systems for spacecraft and satellites | control segment | satellite ground infrastructure | ground-based infrastructure,"The ground-based infrastructure necessary to support the operation of satellites, including the operation of spacecraft in orbit. This includes elements such as ground stations, operation centers, remote terminals, test facilities and ground networks.",knowledge,occupation specific skills and competences,,,released
http://data.europa.eu/esco/skill/bc87f316-b87f-456f-b8bb-0e6efa965999,types of toy materials,brands of toy materials | varieties of toy materials | toy materials varieties | types of toy material | categories of toy materials | type of toy material | toy material types,"Field of information which distinguishes the nature and different types of toy materials, such as wood, glass, plastic, steel, etc.",knowledge,sector specific skills and competences,,,released
http://data.europa.eu/esco/skill/6709e92c-7546-46a4-aa57-5e951bd4cb0f,building automation,types of building automation | types of building automation system | types of building management system | types of BMS | BMS | sorts of building automation | types of BAS | building management systems | kinds of building automation | typology of building automation | automation of buildings,"Type of automatic control system where through a Building Managements System or Building Automation System (BAS) the control of a building's ventilation, humidity, heating, lighting and other systems is being automated at centralized location and monitored through electronic systems. Can be set to optimize energy consumption.  ",knowledge,cross-sector skills and competences,,,released
http://data.europa.eu/esco/skill/23759dba-1abd-4865-b0f9-608012348870,geothermal power plant operations,generation of geothermal power | geothermal power generation | geothermal power plant operations | operations in geothermal power plant | processes in geothermal power generation | geothermal power plant operating | operations in geothermal power plants | geothermal production,"The different steps in the production of electricity from geothermal energy and the function of all the components of the required equipment such as pumps, compressors, heat exchangers and turbines.",knowledge,sector specific skills and competences,,,released
http://data.europa.eu/esco/skill/059d0c45-3ad3-440e-a20d-63ecbece9336,knitting machine technology,knitting machinery technology | technology for knitting machines | technology for the production of knitted fabric | knitted fabric machinery technology | knitted fabric production technology | technology for knitting machinery,Manufacturing technologies which use loop forming techniques to convert yarns into fabrics in order to form knitted fabrics.,knowledge,sector specific skills and competences,,,released
http://data.europa.eu/esco/skill/c8c18b8d-a813-49f8-a702-689564dcf8b2,electric generators,alternators | rotors | generators of electricity | generators of electric | generator plant | dynamos | electricity generators,"The principles and operations of devices that can convert mechanical energy into electrical energy, such as dynamos and alternators, rotors, stators, armatures, and fields.",knowledge,cross-sector skills and competences,,,released
http://data.europa.eu/esco/skill/6c9bff2e-e354-4c63-b17d-97b4e29662fc,drop hammer types,drop hammer models | drop hammer brands | drop hammer varieties | drop hammer categories,"The various types of hammers used in the forging process, such as a counterblow hammer, friction drop hammer, board drop hammer, belt drop hammer, power drop hammer, and others.",knowledge,occupation specific skills and competences,,,released
http://data.europa.eu/esco/skill/fa4ffcfa-c03a-4f23-b49e-dab0b406cda1,textile finishing technology,finishing machines knowledge and operation | finishing technology | finishing technologies | textile finishing technologies | textile finishing machines knowledge and operation | textile finishing machinery knowledge and operation,"Processes used for changing the properties of textile materials. This includes operating, monitoring and maintaining textile finishing machines.",knowledge,sector specific skills and competences,,,released
http://data.europa.eu/esco/skill/0be7c835-a562-416f-8c35-67abd0995b4d,swaging processes,forge metal alteration machine operations | swaging mechanisms | swaging measures | forge metal alteration machine procedures | swaging operations | forge metal alteration machine measures | forge metal alteration machine mechanisms | swaging procedures,"Processes related to the forging practices of swaging, such as tube swaging, rotary swaging, roller swaging, butt swaging and others.",knowledge,occupation specific skills and competences,,,released
